date,coin,notional_usd
2026-06-12,COIN,2504139.2567025
2026-06-12,COPPER,21820369.3825825
2026-06-12,COST,13226.96012175
2026-06-12,CRCL,16228271.529855002
2026-06-12,CRWV,16694670.3903525
2026-06-12,DELL,1068195.6868
2026-06-12,DKNG,326403.76139999996
2026-06-12,DRAM,28542671.669700004
2026-06-12,EBAY,11543.1
2026-06-12,EUR,791806.3547624999
2026-06-12,EWJ,1579578.3577200002
2026-06-12,EWT,321244.308625
2026-06-12,EWY,16897194.58592
2026-06-12,EWZ,86771.28111999999
2026-06-12,GBP,109573.93507500002
2026-06-12,GME,316907.0796375
2026-06-12,GOLD,44316505.85549001
2026-06-12,GOOGL,18579735.493619997
2026-06-12,HIMS,1695305.2480625
2026-06-12,HOOD,8611331.397428999
2026-06-12,HYUNDAI,1057772.5477425002
2026-06-12,IBM,330479.24587499996
2026-06-12,INTC,89192928.619
2026-06-12,JP225,490413.97892749996
2026-06-12,JPY,3256683.513525
2026-06-12,KR200,282797.88375
2026-06-12,LITE,6656536.818475
2026-06-12,LLY,1648055.3836800002
2026-06-12,META,6591755.591504999
2026-06-12,MRVL,51896780.7332
2026-06-12,MSFT,15678325.1043
2026-06-12,MSTR,17283014.88086
2026-06-12,MU,132433086.41103001
2026-06-12,NATGAS,6364407.22659
2026-06-12,NBIS,6123873.9132
2026-06-12,NFLX,403437.44124
2026-06-12,NOW,546688.3976
2026-06-12,NVDA,49980558.49488
2026-06-12,ORCL,20534922.737545
2026-06-12,PALLADIUM,749960.12975
2026-06-12,PLATINUM,974448.9001175
2026-06-12,PLTR,5531611.260825002
2026-06-12,PURRDAT,6250097.980000001
2026-06-12,QNT,4332968.702435
2026-06-12,RIVN,1504818.3072475
2026-06-12,RKLB,19126089.50665
2026-06-12,SILVER,125318843.534175
2026-06-12,SKHX,88931972.05187498
2026-06-12,SMSN,24209250.86574
2026-06-12,SNDK,151388490.198775
2026-06-12,SP500,490596296.83735
2026-06-12,SPCX,1392225081.1462502
2026-06-12,TSLA,55169719.610625006
2026-06-12,TSM,2772007.0375775
2026-06-12,URNM,163668.94815
2026-06-12,USAR,1696030.48875
2026-06-12,WDC,118593.23300000001
2026-06-12,XLE,667522.16778
2026-06-12,XYZ100,639395978.44615
2026-06-12,ZM,460789.52413725003
2026-06-13,AAPL,1141457.3554099998
2026-06-13,AMD,3720262.4136599996
2026-06-13,AMZN,2248789.30264
2026-06-13,ARM,860811.9345000002
2026-06-13,ASML,136504.268025
2026-06-13,AVGO,494122.18265000003
2026-06-13,BABA,839535.4494924999
2026-06-13,BB,170416.08817499998
2026-06-13,BIRD,6085.98666
2026-06-13,BRENTOIL,45189460.4617725
2026-06-13,BX,29360.518200000002
2026-06-13,CBRS,806747.5051999999
2026-06-13,CL,68598956.1680175
2026-06-13,COIN,899177.34522
2026-06-13,COPPER,2043001.4415615003
2026-06-13,COST,4367.901993
2026-06-13,CRCL,2296958.5145767503
2026-06-13,CRWV,2675751.228
2026-06-13,DELL,96116.56665000001
2026-06-13,DKNG,53386.771815
2026-06-13,DRAM,5226673.395
2026-06-13,EBAY,11922.85325
2026-06-13,EUR,299187.78426
2026-06-13,EWJ,130051.171019
2026-06-13,EWT,14270.836549999998
2026-06-13,EWY,4106883.684255
2026-06-13,EWZ,11033.839034999999
2026-06-13,GBP,145920.30645
2026-06-13,GME,102083.47039499998
2026-06-13,GOLD,7112057.450644999
2026-06-13,GOOGL,3066063.2768775
2026-06-13,HIMS,35773.708527500006
2026-06-13,HOOD,1449241.7036020001
2026-06-13,HYUNDAI,96516.99109999998
2026-06-13,IBM,48649.647375
2026-06-13,INTC,8340589.502525001
2026-06-13,JP225,97519.8042
2026-06-13,JPY,833655.320575
2026-06-13,KR200,23603.082930000004
2026-06-13,LITE,651512.7937500001
2026-06-13,LLY,132550.75764
2026-06-13,META,1305800.67185
2026-06-13,MRVL,5347948.428900001
2026-06-13,MSFT,1405009.9026975
2026-06-13,MSTR,1752811.0799999998
2026-06-13,MU,19760655.50325
2026-06-13,NATGAS,694230.8271625
2026-06-13,NBIS,2683675.8819750003
2026-06-13,NFLX,152998.23266
2026-06-13,NOW,325536.34525
2026-06-13,NVDA,6618783.12768
2026-06-13,ORCL,2314201.5223275
2026-06-13,PALLADIUM,47006.547645
2026-06-13,PLATINUM,119588.72905000001
2026-06-13,PLTR,1147376.2647875
2026-06-13,PURRDAT,932921.1756000001
2026-06-13,QNT,107218.00222000001
2026-06-13,RIVN,144354.95054999998
2026-06-13,RKLB,1342704.909375
2026-06-13,SILVER,16825520.4858025
2026-06-13,SKHX,8877245.991750002
2026-06-13,SMSN,2815771.4753475
2026-06-13,SNDK,12368406.7098
2026-06-13,SP500,69284827.27437499
2026-06-13,SPCX,63256362.29269999
2026-06-13,TSLA,5802122.0449
2026-06-13,TSM,775519.52566
2026-06-13,URNM,24835.755674999997
2026-06-13,USAR,607699.58781
2026-06-13,WDC,30225.20176
2026-06-13,XLE,98662.64752499998
2026-06-13,XYZ100,97592957.61840001
2026-06-13,ZM,105705.7836555
2026-06-14,AAPL,1622015.9432124998
2026-06-14,AMD,4617747.85539
2026-06-14,AMZN,2399426.06465
2026-06-14,ARM,1091446.8546
2026-06-14,ASML,178154.58442500004
2026-06-14,AVGO,604922.7866000001
2026-06-14,BABA,761108.378085
2026-06-14,BB,581696.890205
2026-06-14,BIRD,10391.347102500002
2026-06-14,BRENTOIL,186586001.44142
2026-06-14,BX,28527.70865
2026-06-14,CBRS,974981.6994500001
2026-06-14,CL,247745644.7978958
2026-06-14,COIN,1936034.4017100004
2026-06-14,COPPER,2651927.4568140004
2026-06-14,COST,5780.5680465000005
2026-06-14,CRCL,7757624.808318
2026-06-14,CRWV,3795945.373
2026-06-14,DELL,500661.26302500005
2026-06-14,DKNG,26183.902350000004
2026-06-14,DRAM,12093060.856575
2026-06-14,EBAY,2018.3790000000004
2026-06-14,EUR,1333356.34096
2026-06-14,EWJ,241704.4877305
2026-06-14,EWT,98700.81970000001
2026-06-14,EWY,9971108.080472501
2026-06-14,EWZ,64258.483519999994
2026-06-14,GBP,68164.72845
2026-06-14,GME,279487.29979499994
2026-06-14,GOLD,30852422.100884996
2026-06-14,GOOGL,3757404.4686749997
2026-06-14,HIMS,319677.1861
2026-06-14,HOOD,1712159.86063875
2026-06-14,HYUNDAI,305396.44452
2026-06-14,IBM,251000.51089999996
2026-06-14,INTC,19699312.86625
2026-06-14,JP225,202757.3719875
2026-06-14,JPY,2273575.98
2026-06-14,KR200,107102.78271
2026-06-14,LITE,2136018.2736750003
2026-06-14,LLY,271492.04339999997
2026-06-14,META,2044874.2270899995
2026-06-14,MRVL,12036433.802174998
2026-06-14,MSFT,3178178.88477
2026-06-14,MSTR,5655019.410945
2026-06-14,MU,34430987.0043825
2026-06-14,NATGAS,1167393.8855424998
2026-06-14,NBIS,3320690.0351
2026-06-14,NFLX,295829.379094
2026-06-14,NOW,454419.487575
2026-06-14,NVDA,11450187.114285
2026-06-14,ORCL,3244095.9256200003
2026-06-14,PALLADIUM,42075.849062500005
2026-06-14,PLATINUM,545256.401055
2026-06-14,PLTR,1337250.83569
2026-06-14,PURRDAT,1282322.1295
2026-06-14,QNT,132558.13048500003
2026-06-14,RIVN,91873.32887249999
2026-06-14,RKLB,1667585.145
2026-06-14,SILVER,59690214.53529
2026-06-14,SKHX,39015034.738749996
2026-06-14,SMSN,6626357.398255
2026-06-14,SNDK,17197222.086375
2026-06-14,SP500,154392654.1068
2026-06-14,SPCX,44097732.0828
2026-06-14,TSLA,4894543.22059
2026-06-14,TSM,1424227.91049
2026-06-14,URNM,8569.7144725
2026-06-14,USAR,731278.3167249999
2026-06-14,WDC,41418.90348749999
2026-06-14,XLE,44077.210515
2026-06-14,XYZ100,194690244.6828
2026-06-14,ZM,75849.07943925
2026-06-15,AAPL,4528703.257297499
2026-06-15,AMD,37043295.806774996
2026-06-15,AMZN,6419148.694825
2026-06-15,ARM,11775902.1761
2026-06-15,ASML,606299.892825
2026-06-15,AVGO,1449015.587375
2026-06-15,BABA,2026709.1049750003
2026-06-15,BB,4557443.3452275
2026-06-15,BIRD,149670.034905
2026-06-15,BRENTOIL,94094409.2956875
2026-06-15,BX,19120.562700000002
2026-06-15,CBRS,10616109.7815
2026-06-15,CL,217155719.21376452
2026-06-15,COIN,6111383.653092502
2026-06-15,COPPER,10851575.1955515
2026-06-15,COST,48116.811818
2026-06-15,CRCL,36762712.979739
2026-06-15,CRWV,9397560.762625
2026-06-15,DELL,873026.5733999999
2026-06-15,DKNG,49540.48446
2026-06-15,DRAM,30617737.5585
2026-06-15,EBAY,53873.894474999994
2026-06-15,EUR,2499732.537375
2026-06-15,EWJ,1472630.1976804999
2026-06-15,EWT,156277.35375
2026-06-15,EWY,13734370.897625
2026-06-15,EWZ,57166.291130000005
2026-06-15,GBP,54551.1806
2026-06-15,GME,613114.8939825001
2026-06-15,GOLD,59418282.75144
2026-06-15,GOOGL,21331223.546197496
2026-06-15,HIMS,1572043.94655
2026-06-15,HOOD,11418263.405168
2026-06-15,HYUNDAI,863634.6780549999
2026-06-15,IBM,924317.0942500001
2026-06-15,INTC,52043563.3977
2026-06-15,JP225,1379037.9859200001
2026-06-15,JPY,2281290.6776
2026-06-15,KR200,211496.88356499997
2026-06-15,LITE,8847485.828440001
2026-06-15,LLY,1332793.5736500002
2026-06-15,META,8840302.866202502
2026-06-15,MRVL,55507607.8289
2026-06-15,MSFT,13237023.45537
2026-06-15,MSTR,15662475.794750003
2026-06-15,MU,129956452.98405002
2026-06-15,NATGAS,3786420.01224
2026-06-15,NBIS,22180998.610999998
2026-06-15,NFLX,489137.62303950003
2026-06-15,NOK,120240.19666499998
2026-06-15,NOW,1831241.543625
2026-06-15,NVDA,53585564.927480005
2026-06-15,ORCL,14370264.190175
2026-06-15,PALLADIUM,480516.48564
2026-06-15,PLATINUM,799511.3217999999
2026-06-15,PLTR,3643036.5154425
2026-06-15,PURRDAT,5225723.7883
2026-06-15,QNT,783439.7416300001
2026-06-15,RIVN,503920.06441
2026-06-15,RKLB,8339010.7504
2026-06-15,SILVER,89906650.38368998
2026-06-15,SKHX,63084780.737125
2026-06-15,SMH,299061.66265749995
2026-06-15,SMSN,17699832.976324998
2026-06-15,SNDK,98353714.7566
2026-06-15,SP500,538802627.6232
2026-06-15,SPCX,640469257.27125
2026-06-15,TSLA,24386572.067295
2026-06-15,TSM,5469871.337342501
2026-06-15,URNM,164548.05124499998
2026-06-15,USAR,672562.4944500001
2026-06-15,WDC,105544.0376575
2026-06-15,XLE,166149.37033
2026-06-15,XYZ100,641740584.9880999
2026-06-15,ZM,357578.523072
2026-06-16,AAPL,3457634.8449999997
2026-06-16,AMD,31223194.902030002
2026-06-16,AMZN,3950802.44317
2026-06-16,ARM,11652275.4736
2026-06-16,ASML,389164.86199999996
2026-06-16,AVGO,1367618.2286999996
2026-06-16,BABA,1603759.4041199998
2026-06-16,BB,3306737.74668
2026-06-16,BIRD,67046.9150925
2026-06-16,BRENTOIL,114742014.0701975
2026-06-16,BX,60367.503
2026-06-16,CBRS,8551484.960699998
2026-06-16,CL,273358227.5772075
2026-06-16,COIN,7996248.67004
2026-06-16,COPPER,5696831.87756025
2026-06-16,COST,63201.40866375001
2026-06-16,CRCL,16151077.11456
2026-06-16,CRWV,14686523.985924998
2026-06-16,DELL,833362.0326250001
2026-06-16,DKNG,73363.62000000001
2026-06-16,DRAM,46382530.004300006
2026-06-16,EBAY,153539.99300000002
2026-06-16,EUR,2746109.2439375003
2026-06-16,EWJ,621896.6680225001
2026-06-16,EWT,60491.930850000004
2026-06-16,EWY,16390417.409544999
2026-06-16,EWZ,57127.0246725
2026-06-16,GBP,151900.85624999998
2026-06-16,GME,794421.6855875001
2026-06-16,GOLD,34934644.7608725
2026-06-16,GOOGL,15597560.488282504
2026-06-16,HIMS,4271069.2352775
2026-06-16,HOOD,11886429.6735855
2026-06-16,HYUNDAI,1471945.43188
2026-06-16,IBM,398674.386
2026-06-16,INTC,48072508.158575
2026-06-16,JP225,1136336.7025300001
2026-06-16,JPY,1981490.3181
2026-06-16,KR200,310736.32752
2026-06-16,LITE,12597356.774537498
2026-06-16,LLY,885733.8224475001
2026-06-16,META,7516143.025754999
2026-06-16,MRVL,61030769.079725
2026-06-16,MSFT,10026295.11971
2026-06-16,MSTR,11905710.790600002
2026-06-16,MU,183381636.27420002
2026-06-16,NATGAS,3909681.4090949995
2026-06-16,NBIS,22031492.6469
2026-06-16,NFLX,897892.238772
2026-06-16,NOK,1344972.9818199999
2026-06-16,NOW,429214.40100000007
2026-06-16,NVDA,29584680.9048375
2026-06-16,ORCL,12790436.544249998
2026-06-16,PALLADIUM,576820.7273125
2026-06-16,PLATINUM,1495392.808
2026-06-16,PLTR,3766598.875965
2026-06-16,PURRDAT,13762591.493625
2026-06-16,QNT,1185957.3826950002
2026-06-16,RIVN,1001025.7146399999
2026-06-16,RKLB,9830320.9302
2026-06-16,SILVER,86363229.30540249
2026-06-16,SKHX,66685923.910000004
2026-06-16,SMH,1519610.6311724999
2026-06-16,SMSN,25493446.99782
2026-06-16,SNDK,124022740.426
2026-06-16,SP500,299708128.716725
2026-06-16,SPCX,1633583898.47805
2026-06-16,TSLA,24752806.550465
2026-06-16,TSM,4041256.3040074995
2026-06-16,URNM,308142.38869999995
2026-06-16,USAR,912193.75199
2026-06-16,WDC,11442089.869720003
2026-06-16,XLE,233426.41746749997
2026-06-16,XYZ100,548450465.05395
2026-06-16,ZM,209296.75003125003
2026-06-17,AAPL,7133128.716439999
2026-06-17,AMD,19355310.22887
2026-06-17,AMZN,6571156.518809999
2026-06-17,ARM,10599196.9419
2026-06-17,ASML,751825.99855
2026-06-17,AVGO,5139575.665949999
2026-06-17,BABA,1313869.6883399999
2026-06-17,BB,3433611.4103825
2026-06-17,BIRD,6714210.59628
2026-06-17,BRENTOIL,167577524.1586125
2026-06-17,BX,75833.20625
2026-06-17,CBRS,6683855.0589
2026-06-17,CL,312448902.4215585
2026-06-17,COIN,4657317.601
2026-06-17,COPPER,7815446.739240251
2026-06-17,COST,32661.550763
2026-06-17,CRCL,23001029.757962998
2026-06-17,CRWV,20264654.2445
2026-06-17,DELL,676259.8575
2026-06-17,DKNG,80079.412195
2026-06-17,DRAM,47746874.98575
2026-06-17,EBAY,39615.51435
2026-06-17,EUR,3187012.8140000002
2026-06-17,EWJ,962907.7115997499
2026-06-17,EWT,199902.573
2026-06-17,EWY,21363079.616460003
2026-06-17,EWZ,57888.50109000001
2026-06-17,GBP,39007.5729
2026-06-17,GME,630243.7281825
2026-06-17,GOLD,104161812.1444875
2026-06-17,GOOGL,17082208.573202502
2026-06-17,HIMS,3307727.70813
2026-06-17,HOOD,21334657.065996002
2026-06-17,HYUNDAI,1399379.444775
2026-06-17,IBM,1929919.5153750002
2026-06-17,INTC,54820803.34125
2026-06-17,JP225,1650599.1063375
2026-06-17,JPY,4607125.762800001
2026-06-17,KR200,408087.226475
2026-06-17,LITE,10410857.233725
2026-06-17,LLY,961293.8341549999
2026-06-17,META,8820789.559875
2026-06-17,MRVL,41662162.724175006
2026-06-17,MSFT,17534271.707155
2026-06-17,MSTR,15644524.749585
2026-06-17,MU,177901003.84579995
2026-06-17,NATGAS,4688255.305375
2026-06-17,NBIS,21776596.571374997
2026-06-17,NFLX,1971163.19735
2026-06-17,NOK,1465046.9807625
2026-06-17,NOW,553023.01054
2026-06-17,NVDA,48487737.49351
2026-06-17,ORCL,7580360.8822325
2026-06-17,PALLADIUM,851598.4224375001
2026-06-17,PLATINUM,953088.3969525002
2026-06-17,PLTR,6237992.620800001
2026-06-17,PURRDAT,11217841.452174999
2026-06-17,QNT,1917123.30713
2026-06-17,RIVN,750764.5022100001
2026-06-17,RKLB,3753880.6312
2026-06-17,SILVER,121425837.263325
2026-06-17,SKHX,116927441.38024999
2026-06-17,SMH,1095251.0337149997
2026-06-17,SMSN,21589030.176
2026-06-17,SNDK,131681841.79319999
2026-06-17,SP500,399573895.71
2026-06-17,SPCX,911007735.786225
2026-06-17,TSLA,18112214.516185
2026-06-17,TSM,3145917.20162
2026-06-17,URNM,228878.28018000003
2026-06-17,USAR,3784954.767075
2026-06-17,WDC,19949593.177124996
2026-06-17,XLE,138857.52354749996
2026-06-17,XYZ100,618915097.1727749
2026-06-17,ZM,463863.12362499995
2026-06-18,AAPL,7063067.823374999
2026-06-18,AMD,26355222.6961725
2026-06-18,AMZN,8992103.4891775
2026-06-18,ARM,13141908.1864
2026-06-18,ASML,562262.758775
2026-06-18,AVGO,2921617.455
2026-06-18,BABA,2630906.1264474997
2026-06-18,BB,6570303.260334999
2026-06-18,BIRD,3778266.3272574996
2026-06-18,BRENTOIL,101673002.75492498
2026-06-18,BX,45341.320349999995
2026-06-18,CBRS,16756061.942100001
2026-06-18,CL,211766214.01170346
2026-06-18,COIN,5593608.376705
2026-06-18,COPPER,8325579.589441501
2026-06-18,COST,221424.805368
2026-06-18,CRCL,22408856.077734
2026-06-18,CRWV,11405407.507
2026-06-18,DELL,777834.1895999999
2026-06-18,DKNG,161877.03421500002
2026-06-18,DRAM,64001832.93140001
2026-06-18,EBAY,103377.8898
2026-06-18,EUR,3050982.9024
2026-06-18,EWJ,963028.4438275
2026-06-18,EWT,424408.11465
2026-06-18,EWY,15117733.896880003
2026-06-18,EWZ,75570.24204
2026-06-18,GBP,98743.569925
2026-06-18,GME,1609531.3644200002
2026-06-18,GOLD,32010863.69821
2026-06-18,GOOGL,17862760.24225
2026-06-18,HIMS,4260985.184925
2026-06-18,HOOD,14784932.409650002
2026-06-18,HYUNDAI,1099871.87464
2026-06-18,IBM,3327132.5795250004
2026-06-18,INTC,166940432.615625
2026-06-18,JP225,2766943.8007750004
2026-06-18,JPY,5583140.77835
2026-06-18,KR200,1811401.1242900002
2026-06-18,LITE,13229989.94817
2026-06-18,LLY,1949123.3506900002
2026-06-18,META,9213387.966517499
2026-06-18,MINIMAX,2054553.1957125003
2026-06-18,MRVL,78003569.441275
2026-06-18,MSFT,25344749.437945
2026-06-18,MSTR,41750542.435499996
2026-06-18,MU,152298372.522125
2026-06-18,NATGAS,13177982.45076
2026-06-18,NBIS,14882327.073
2026-06-18,NFLX,3024212.5774735
2026-06-18,NOK,1051539.92955
2026-06-18,NOW,498534.83611499995
2026-06-18,NVDA,35201646.6095625
2026-06-18,ORCL,13814105.653624998
2026-06-18,PALLADIUM,1809847.10672
2026-06-18,PLATINUM,859455.56936
2026-06-18,PLTR,7925496.939165
2026-06-18,PURRDAT,10066790.52765
2026-06-18,QNT,3971296.1969649997
2026-06-18,RIVN,978711.9654000001
2026-06-18,RKLB,3163131.5472000004
2026-06-18,SILVER,107694608.63576
2026-06-18,SKHX,137017886.4918
2026-06-18,SMH,3205873.00264
2026-06-18,SMSN,29635202.61221
2026-06-18,SNDK,110991334.37664999
2026-06-18,SP500,322614277.913925
2026-06-18,SPCX,899085178.2019249
2026-06-18,TSLA,21405068.1945375
2026-06-18,TSM,7781285.500349999
2026-06-18,URNM,153918.44382749998
2026-06-18,USAR,925025.57849
2026-06-18,WDC,18271577.353590004
2026-06-18,XLE,270880.04433
2026-06-18,XYZ100,553236731.08745
2026-06-18,ZM,136792.31165949997
2026-06-19,AAPL,3703134.6369600003
2026-06-19,AMD,4079216.5902975006
2026-06-19,AMZN,1668030.6624075
2026-06-19,ARM,4604663.493300001
2026-06-19,ASML,249839.6355
2026-06-19,AVGO,1208534.0917
2026-06-19,BABA,326425.90035
2026-06-19,BB,605232.305055
2026-06-19,BIRD,337745.9081075
2026-06-19,BRENTOIL,68728817.28024
2026-06-19,BX,198215.00625
2026-06-19,CBRS,1796522.97525
2026-06-19,CL,138937052.0987145
2026-06-19,COIN,1429877.7396
2026-06-19,COPPER,1354219.124982
2026-06-19,COST,137793.78965000002
2026-06-19,CRCL,3890770.92421875
2026-06-19,CRWV,1199841.9224999999
2026-06-19,DELL,127884.9735
2026-06-19,DKNG,12518.57446
2026-06-19,DRAM,27705898.159349997
2026-06-19,EBAY,44483.3538
2026-06-19,EUR,4212731.6804
2026-06-19,EWJ,565996.109294
2026-06-19,EWT,236331.90350000001
2026-06-19,EWY,11433196.9875
2026-06-19,EWZ,13809.18193
2026-06-19,GBP,239186.28587500003
2026-06-19,GME,1056948.27588
2026-06-19,GOLD,28984949.347419996
2026-06-19,GOOGL,4502172.49356
2026-06-19,HIMS,1439199.2898749998
2026-06-19,HOOD,2381109.8450774997
2026-06-19,HYUNDAI,1302976.3451174998
2026-06-19,IBM,3526664.8164
2026-06-19,INTC,31002447.8589
2026-06-19,JP225,1373924.59776
2026-06-19,JPY,2279980.031225
2026-06-19,KR200,1090292.2050125
2026-06-19,LITE,827146.3788575
2026-06-19,LLY,586195.93716
2026-06-19,META,2211312.3798550004
2026-06-19,MINIMAX,249420.93340500002
2026-06-19,MRVL,26837107.930999998
2026-06-19,MSFT,4937577.67188
2026-06-19,MSTR,6920403.35424
2026-06-19,MU,65631854.174449995
2026-06-19,NATGAS,2351068.7884724997
2026-06-19,NBIS,1362558.5477500001
2026-06-19,NFLX,586145.5244999999
2026-06-19,NOK,143803.672365
2026-06-19,NOW,93669.33331
2026-06-19,NVDA,10185386.324645
2026-06-19,ORCL,1877621.6275024998
2026-06-19,PALLADIUM,411509.88184499997
2026-06-19,PLATINUM,521064.6864275
2026-06-19,PLTR,1088563.7687825
2026-06-19,PURRDAT,2029661.4441000002
2026-06-19,QNT,871475.9488100001
2026-06-19,RIVN,92591.34104500001
2026-06-19,RKLB,516928.824575
2026-06-19,SILVER,94124637.48362501
2026-06-19,SKHX,126036707.6496
2026-06-19,SMH,1943800.1246000002
2026-06-19,SMSN,27655987.168617498
2026-06-19,SNDK,22649797.48395
2026-06-19,SP500,126369589.61295
2026-06-19,SPCX,138031029.4088
2026-06-19,TSLA,6268238.216899999
2026-06-19,TSM,4219710.55016
2026-06-19,URNM,53255.070232499995
2026-06-19,USAR,466544.39955000003
2026-06-19,WDC,2964688.1799075003
2026-06-19,XLE,122655.75600000001
2026-06-19,XYZ100,152557374.165625
2026-06-19,ZM,19850.031991999997
2026-06-20,AAPL,561762.49767
2026-06-20,AMD,2539863.9896799996
2026-06-20,AMZN,1123826.09323
2026-06-20,ARM,551724.6555
2026-06-20,ASML,289140.91880000004
2026-06-20,AVGO,232820.154625
2026-06-20,BABA,122665.43547999999
2026-06-20,BB,991502.3091049999
2026-06-20,BIRD,29223.35914
2026-06-20,BRENTOIL,42909858.353232495
2026-06-20,BX,9743.60385
2026-06-20,CBRS,563528.0804
2026-06-20,CL,80351039.72277549
2026-06-20,COIN,944953.9060874999
2026-06-20,COPPER,401342.20640200004
2026-06-20,COST,37558.577069249994
2026-06-20,CRCL,2148162.8894459996
2026-06-20,CRWV,506746.487975
2026-06-20,DELL,80983.01942499999
2026-06-20,DKNG,9022.128775
2026-06-20,DRAM,18540399.502575003
2026-06-20,EBAY,3039.6067
2026-06-20,EUR,1077679.22865
2026-06-20,EWJ,97602.36851999999
2026-06-20,EWT,55017.596325
2026-06-20,EWY,5312135.289815
2026-06-20,EWZ,8608.464590000001
2026-06-20,GBP,175482.7578
2026-06-20,GME,407529.15200249996
2026-06-20,GOLD,2412582.357195
2026-06-20,GOOGL,1645785.03456
2026-06-20,HIMS,520376.73649999994
2026-06-20,HOOD,788428.7487575001
2026-06-20,HYUNDAI,64676.88
2026-06-20,IBM,224813.20750000002
2026-06-20,INTC,22573684.5551
2026-06-20,JP225,117667.6859
2026-06-20,JPY,306766.26385
2026-06-20,KR200,94583.39165000002
2026-06-20,LITE,660234.58371
2026-06-20,LLY,48686.526525
2026-06-20,META,378218.2746575
2026-06-20,MINIMAX,259902.6402375
2026-06-20,MRVL,5271367.276625
2026-06-20,MSFT,923740.799055
2026-06-20,MSTR,6145147.45392
2026-06-20,MU,19917207.399074998
2026-06-20,NATGAS,384896.3328
2026-06-20,NBIS,1925472.392025
2026-06-20,NFLX,64310.5669675
2026-06-20,NOK,51568.3014
2026-06-20,NOW,88690.05807
2026-06-20,NVDA,5040923.913405
2026-06-20,ORCL,621234.84219
2026-06-20,PALLADIUM,42839.38509750001
2026-06-20,PLATINUM,109700.94425
2026-06-20,PLTR,582369.9685649999
2026-06-20,PURRDAT,809846.28875
2026-06-20,QNT,472971.51405750006
2026-06-20,RIVN,91951.32481999998
2026-06-20,RKLB,402531.885525
2026-06-20,SILVER,17006540.263905
2026-06-20,SKHX,46657051.7979
2026-06-20,SMH,981778.5639874999
2026-06-20,SMSN,8210063.455359999
2026-06-20,SNDK,6485556.73325
2026-06-20,SP500,31021868.923449997
2026-06-20,SPCX,39812007.532000005
2026-06-20,TSLA,2210733.92775
2026-06-20,TSM,558972.12739
2026-06-20,URNM,142496.8634625
2026-06-20,USAR,92655.44456999999
2026-06-20,WDC,1500996.4987
2026-06-20,XLE,320087.04124
2026-06-20,XYZ100,40832283.220575005
2026-06-20,ZM,17680.646987999997
2026-06-21,AAPL,1251920.4592125004
2026-06-21,AMD,1730400.5813325003
2026-06-21,AMZN,1041258.4775899999
2026-06-21,ARM,967974.0798000001
2026-06-21,ASML,139851.68625
2026-06-21,AVGO,416742.18200000003
2026-06-21,BABA,81293.87311500001
2026-06-21,BB,876511.0728000001
2026-06-21,BIRD,16614.297495
2026-06-21,BRENTOIL,77079023.74300501
2026-06-21,BX,26044.0677
2026-06-21,CBRS,2413489.0288
2026-06-21,CL,178017792.65815476
2026-06-21,COIN,911876.5254
2026-06-21,COPPER,884891.3666427501
2026-06-21,COST,2851.2962774999996
2026-06-21,CRCL,2269104.10926875
2026-06-21,CRWV,1214115.1961
2026-06-21,DELL,64340.091899999985
2026-06-21,DKNG,20791.444955
2026-06-21,DRAM,21442667.3781
2026-06-21,EBAY,7070.542200000001
2026-06-21,EUR,374427.06470000005
2026-06-21,EWJ,257313.259346
2026-06-21,EWT,32418.7682
2026-06-21,EWY,6707961.080189999
2026-06-21,EWZ,12678.474284999998
2026-06-21,GBP,242854.09824999998
2026-06-21,GME,197792.49763
2026-06-21,GOLD,10937018.170374999
2026-06-21,GOOGL,2223732.37394
2026-06-21,HIMS,1833458.9036724998
2026-06-21,HOOD,734524.40037
2026-06-21,HYUNDAI,147262.54448500002
2026-06-21,IBM,89912.92940000001
2026-06-21,INTC,10224228.314625
2026-06-21,JP225,534830.717945
2026-06-21,JPY,1461070.94165
2026-06-21,KR200,128878.18020000002
2026-06-21,LITE,1054998.71184
2026-06-21,LLY,52086.88368500001
2026-06-21,META,761731.41082
2026-06-21,MINIMAX,228568.8039975
2026-06-21,MRVL,7660220.4166
2026-06-21,MSFT,1171275.6454399999
2026-06-21,MSTR,3490825.146025
2026-06-21,MU,20435187.620925
2026-06-21,NATGAS,2224153.1266624997
2026-06-21,NBIS,864469.15995
2026-06-21,NFLX,187039.39950000003
2026-06-21,NOK,346904.37565000006
2026-06-21,NOW,46868.10284
2026-06-21,NVDA,6287143.460422499
2026-06-21,ORCL,520813.651365
2026-06-21,PALLADIUM,188971.674535
2026-06-21,PLATINUM,328054.17729
2026-06-21,PLTR,1834022.82129
2026-06-21,PURRDAT,934712.9014499999
2026-06-21,QNT,150402.18414
2026-06-21,RIVN,53689.826969999995
2026-06-21,RKLB,440641.39385000005
2026-06-21,SILVER,35367330.7382375
2026-06-21,SKHX,80884865.76
2026-06-21,SMH,258563.63928750003
2026-06-21,SMSN,9506308.8398
2026-06-21,SNDK,6254157.48265
2026-06-21,SP500,57435429.331775
2026-06-21,SPCX,43285499.44124999
2026-06-21,TSLA,2524479.96405
2026-06-21,TSM,900398.63895
2026-06-21,URNM,82709.821875
2026-06-21,USAR,185276.45913750003
2026-06-21,WDC,1631750.0028400002
2026-06-21,XLE,54112.385669999996
