blockchain,date,rev_usd,tps,spot_dex_volume_usd,circulating_stablecoin_supply_usd,median_fee_usd,color_code,title,rnk
polygon,2025-11-11T00:00:00+00:00,41124.10209857985,57.0558416005291,82002039.48179916,,0.0026688275929546952,#7c40ee,Polygon,10
polygon,2025-11-10T00:00:00+00:00,33876.25331301105,56.98766369047619,90071987.89606237,,0.0026669160920411786,#7c40ee,Polygon,10
polygon,2025-11-09T00:00:00+00:00,26255.414848976492,57.02202876984127,74412074.13512489,,0.0024910952703268196,#7c40ee,Polygon,10
polygon,2025-11-08T00:00:00+00:00,35852.94751864695,56.80544642857143,74941706.34482367,,0.002376281339570248,#7c40ee,Polygon,10
polygon,2025-11-07T00:00:00+00:00,39137.79056142107,56.216868386243384,86893179.08899646,,0.0021376339781266473,#7c40ee,Polygon,10
polygon,2025-11-06T00:00:00+00:00,22468.390789399506,55.316861772486774,84981949.36243026,,0.001963314096911515,#7c40ee,Polygon,10
polygon,2025-11-05T00:00:00+00:00,34622.61313013452,54.673720238095235,95273266.97229908,,0.0020462926122323424,#7c40ee,Polygon,10
polygon,2025-11-04T00:00:00+00:00,43556.119489690165,54.383849206349204,137383990.12049013,,0.0018758115685650941,#7c40ee,Polygon,10
polygon,2025-11-03T00:00:00+00:00,25469.71153864431,53.308654100529104,98156917.16066664,,0.0015798797421507163,#7c40ee,Polygon,10
polygon,2025-11-02T00:00:00+00:00,16304.086928179186,52.372708333333335,65803757.739127114,,0.001492846252695219,#7c40ee,Polygon,10
polygon,2025-11-01T00:00:00+00:00,14765.257594055187,51.61112103174603,58211113.04356668,,0.0014379873146296732,#7c40ee,Polygon,10
polygon,2025-10-31T00:00:00+00:00,19787.929215710556,51.01717923280423,84562052.4436551,,0.001373815805936866,#7c40ee,Polygon,10
polygon,2025-10-30T00:00:00+00:00,27301.274036087554,50.458187830687834,96205784.73757105,,0.0013300277298428625,#7c40ee,Polygon,10
polygon,2025-10-29T00:00:00+00:00,16535.868047077343,49.63971560846561,114316503.95877667,,0.0011837942855466247,#7c40ee,Polygon,10
polygon,2025-10-28T00:00:00+00:00,11685.664308805086,48.60146164021164,95948853.08478236,,0.0012042418902252722,#7c40ee,Polygon,10
polygon,2025-10-27T00:00:00+00:00,10919.231107652447,48.16648313492063,86079715.41363043,,0.0012920320270739393,#7c40ee,Polygon,10
polygon,2025-10-26T00:00:00+00:00,9244.170463390707,47.7515625,65147880.00982397,,0.0012951258200524247,#7c40ee,Polygon,10
polygon,2025-10-25T00:00:00+00:00,8517.608509832706,47.81126984126984,69473132.69923389,,0.0012962601377693537,#7c40ee,Polygon,10
polygon,2025-10-24T00:00:00+00:00,13102.344757097719,47.90206349206349,86975722.15292282,,0.0012909346544081948,#7c40ee,Polygon,10
polygon,2025-10-23T00:00:00+00:00,11864.739182829659,48.79126818783069,81864010.60715602,,0.0012874698612228268,#7c40ee,Polygon,10
polygon,2025-10-22T00:00:00+00:00,16085.132138171277,49.87061507936508,92398724.43329196,,0.0012609831482301968,#7c40ee,Polygon,10
polygon,2025-10-21T00:00:00+00:00,21686.505994867348,50.7527662037037,109802722.12859938,,0.0011605905069820813,#7c40ee,Polygon,10
polygon,2025-10-20T00:00:00+00:00,12045.19226310166,51.16960648148148,80414960.29479206,,0.0010813965809265153,#7c40ee,Polygon,10
polygon,2025-10-19T00:00:00+00:00,10488.663541130727,51.3040162037037,81923197.804148,,0.0011218632571668844,#7c40ee,Polygon,10
polygon,2025-10-18T00:00:00+00:00,9188.64381668408,52.10738591269841,75968704.91631974,,0.0011348959680844378,#7c40ee,Polygon,10
polygon,2025-10-17T00:00:00+00:00,19486.792327167837,52.81828538359788,151975602.29334888,,0.0012422850747026688,#7c40ee,Polygon,10
polygon,2025-10-16T00:00:00+00:00,16686.074415267398,52.197832341269844,131850265.70621666,,0.0014562744659297239,#7c40ee,Polygon,10
polygon,2025-10-15T00:00:00+00:00,11921.527820124678,50.90981977513228,122693477.92630266,,0.0016272307048925063,#7c40ee,Polygon,10
polygon,2025-10-14T00:00:00+00:00,15280.076077272588,49.38111772486773,133994078.80817778,,0.0017903757615060519,#7c40ee,Polygon,10
polygon,2025-10-13T00:00:00+00:00,16700.813521825457,47.63775462962963,104530403.08997242,,0.001957070288429804,#7c40ee,Polygon,10
polygon,2025-10-12T00:00:00+00:00,16453.39627893547,46.35479828042328,100410464.23939276,,0.0020660201219276247,#7c40ee,Polygon,10
polygon,2025-10-11T00:00:00+00:00,22531.892870725413,44.77403108465609,115560967.79396304,,0.0021109564896030554,#7c40ee,Polygon,10
polygon,2025-10-10T00:00:00+00:00,152866.71606082423,42.90209490740741,246780389.01801473,,0.0021012119508695077,#7c40ee,Polygon,10
polygon,2025-10-09T00:00:00+00:00,22229.47123392109,41.773778108465606,97851056.29355101,,0.0019091212739757387,#7c40ee,Polygon,10
polygon,2025-10-08T00:00:00+00:00,25282.654419917937,41.3979546957672,70411054.03493665,,0.0017683342588646052,#7c40ee,Polygon,10
polygon,2025-10-07T00:00:00+00:00,26337.248442857992,41.41733796296296,77356547.21463706,,0.0017041431778680245,#7c40ee,Polygon,10
polygon,2025-10-06T00:00:00+00:00,23208.595065844063,42.057041997354496,86568781.81625633,,0.0015497917105532554,#7c40ee,Polygon,10
polygon,2025-10-05T00:00:00+00:00,14216.748508517852,43.20609623015873,72826512.75458674,,0.0014198623037146323,#7c40ee,Polygon,10
polygon,2025-10-04T00:00:00+00:00,14907.201798232558,43.64920138888889,58608451.760029554,,0.0013498613803705894,#7c40ee,Polygon,10
polygon,2025-10-03T00:00:00+00:00,15432.073309643585,44.08897652116402,72487754.8124788,,0.0012502809470832873,#7c40ee,Polygon,10
polygon,2025-10-02T00:00:00+00:00,14867.613556055881,44.541218584656086,73194547.33658667,,0.0011860012199767604,#7c40ee,Polygon,10
polygon,2025-10-01T00:00:00+00:00,16639.841347190893,44.93793485449736,79702899.100099,,0.0011613983336740547,#7c40ee,Polygon,10
polygon,2025-09-30T00:00:00+00:00,15030.402097708084,44.8912996031746,65040860.01474748,,0.0010936414164538515,#7c40ee,Polygon,10
polygon,2025-09-29T00:00:00+00:00,24613.73357226756,44.78194444444444,65284195.73236246,,0.0010692825165302098,#7c40ee,Polygon,10
polygon,2025-09-28T00:00:00+00:00,12871.520711071389,44.836985780423284,55026322.96691087,,0.0010705403020440571,#7c40ee,Polygon,10
polygon,2025-09-27T00:00:00+00:00,9261.812170360883,44.22114087301587,30940343.875692468,,0.0010993854544826744,#7c40ee,Polygon,10
polygon,2025-09-26T00:00:00+00:00,12487.515269512003,44.0724041005291,63941876.28616933,,0.0011413478778853413,#7c40ee,Polygon,10
polygon,2025-09-25T00:00:00+00:00,13086.632814554876,43.677390873015874,89561657.46041255,,0.001173819485090636,#7c40ee,Polygon,10
polygon,2025-09-24T00:00:00+00:00,10190.745150000716,43.16498677248677,56383005.52282903,,0.0012242780024326939,#7c40ee,Polygon,10
polygon,2025-09-23T00:00:00+00:00,11890.154709734112,43.15532572751323,64632904.45665355,,0.0013466388904047031,#7c40ee,Polygon,10
polygon,2025-09-22T00:00:00+00:00,19630.52346191476,43.28172619047619,93558611.42331022,,0.0014354742684746528,#7c40ee,Polygon,10
polygon,2025-09-21T00:00:00+00:00,10103.093458979882,42.360958994708994,49587987.0895244,,0.001633620523418862,#7c40ee,Polygon,10
polygon,2025-09-20T00:00:00+00:00,15110.992576088143,41.19784887566138,33767763.72943908,,0.001645382546805938,#7c40ee,Polygon,10
polygon,2025-09-19T00:00:00+00:00,12412.525094653298,40.197488425925926,62027768.03860378,,0.0016481378355232602,#7c40ee,Polygon,10
polygon,2025-09-18T00:00:00+00:00,15802.434172979873,39.27244874338624,63901367.722455345,,0.0016154166888229357,#7c40ee,Polygon,10
polygon,2025-09-17T00:00:00+00:00,18976.62367844765,38.33860119047619,95011657.36431876,,0.0015620600127604857,#7c40ee,Polygon,10
polygon,2025-09-16T00:00:00+00:00,20832.398359452076,36.87258267195767,61915497.28455595,,0.0014942024872975277,#7c40ee,Polygon,10
polygon,2025-09-15T00:00:00+00:00,35831.10700634777,36.69076388888889,71860641.11587816,,0.0014072366121154153,#7c40ee,Polygon,10
polygon,2025-09-14T00:00:00+00:00,12744.283060053607,37.40877810846561,51251946.49505073,,0.0011609759022987362,#7c40ee,Polygon,10
polygon,2025-09-13T00:00:00+00:00,15979.411987756605,37.92530423280423,65655061.43879268,,0.0011463849865012271,#7c40ee,Polygon,10
polygon,2025-09-12T00:00:00+00:00,11077.357261293802,38.694652777777776,66814290.69358637,,0.0011290394146223361,#7c40ee,Polygon,10
polygon,2025-09-11T00:00:00+00:00,11655.572075464162,41.173209325396826,72793187.7957144,,0.0012080214108723408,#7c40ee,Polygon,10
polygon,2025-09-10T00:00:00+00:00,30613.458168861514,44.08160383597884,49316357.69941931,,0.0011577839270996537,#7c40ee,Polygon,10
polygon,2025-09-09T00:00:00+00:00,21141.951929796414,46.59933697089947,63248113.36584849,,0.0010623054009603827,#7c40ee,Polygon,10
polygon,2025-09-08T00:00:00+00:00,11703.404366891084,47.61253802910053,64648379.93429797,,0.0010436645004303134,#7c40ee,Polygon,10
polygon,2025-09-07T00:00:00+00:00,8838.615396114048,48.18904761904762,38463918.12546805,,0.0010481967101981914,#7c40ee,Polygon,10
polygon,2025-09-06T00:00:00+00:00,9298.46380335506,49.60523478835979,41020800.58027578,,0.0010150704178608725,#7c40ee,Polygon,10
polygon,2025-09-05T00:00:00+00:00,24397.22408561981,49.93194444444445,88634449.3647023,,0.0009712658716025809,#7c40ee,Polygon,10
polygon,2025-09-04T00:00:00+00:00,16031.941907371718,48.89478670634921,69933263.37714638,,0.0008761591787080209,#7c40ee,Polygon,10
polygon,2025-09-03T00:00:00+00:00,12985.582653565007,47.06296626984127,69220084.21187355,,0.0008825424415776067,#7c40ee,Polygon,10
polygon,2025-09-02T00:00:00+00:00,12311.152204494061,46.06930555555556,95460000.56666839,,0.0008965866713963848,#7c40ee,Polygon,10
polygon,2025-09-01T00:00:00+00:00,12580.332894778036,44.82595734126984,94310695.3641153,,0.0008907782730354252,#7c40ee,Polygon,10
polygon,2025-08-31T00:00:00+00:00,12299.82450403399,43.95184523809524,79740470.23988295,,0.0008966186174258133,#7c40ee,Polygon,10
polygon,2025-08-30T00:00:00+00:00,8634.443486092074,43.34715112433862,48607688.32817469,,0.0009193827989013702,#7c40ee,Polygon,10
polygon,2025-08-29T00:00:00+00:00,11361.091545313617,43.35544312169312,101048050.89707617,,0.0009606077891900713,#7c40ee,Polygon,10
polygon,2025-08-28T00:00:00+00:00,9878.30232872524,43.14873015873016,73450493.4202561,,0.0009820764173873152,#7c40ee,Polygon,10
polygon,2025-08-27T00:00:00+00:00,9874.346753821917,43.39723214285714,81063484.70011686,,0.0009916088566023888,#7c40ee,Polygon,10
polygon,2025-08-26T00:00:00+00:00,10042.660486701892,43.7313210978836,83578635.98693977,,0.0010007767597177402,#7c40ee,Polygon,10
polygon,2025-08-25T00:00:00+00:00,12161.75860115892,44.48910383597884,102185257.76916002,,0.0010084538332343952,#7c40ee,Polygon,10
polygon,2025-08-24T00:00:00+00:00,10417.365156852806,45.39143683862434,86512342.1218597,,0.0010161192807615752,#7c40ee,Polygon,10
polygon,2025-08-23T00:00:00+00:00,9682.452798172359,45.55166666666667,62870379.91029763,,0.0009911545013671585,#7c40ee,Polygon,10
polygon,2025-08-22T00:00:00+00:00,14245.179438103462,45.76396825396825,134496909.17763335,,0.000953492717202074,#7c40ee,Polygon,10
polygon,2025-08-21T00:00:00+00:00,10491.0681151221,45.54123511904762,74220414.68994465,,0.0009419394759627142,#7c40ee,Polygon,10
polygon,2025-08-20T00:00:00+00:00,10319.760573682703,45.86434523809524,93910028.65833165,,0.0009586188620193211,#7c40ee,Polygon,10
polygon,2025-08-19T00:00:00+00:00,14012.365443618797,45.856752645502645,108725888.1367022,,0.0009604262772524642,#7c40ee,Polygon,10
polygon,2025-08-18T00:00:00+00:00,13955.21631798007,45.63616402116402,130426995.14128125,,0.0009471616877884836,#7c40ee,Polygon,10
polygon,2025-08-17T00:00:00+00:00,10654.789767280485,44.95072420634921,59817975.972892374,,0.0009171093373204951,#7c40ee,Polygon,10
polygon,2025-08-16T00:00:00+00:00,8499.741432775245,44.94845899470899,54111581.802409954,,0.0009100611017218379,#7c40ee,Polygon,10
polygon,2025-08-15T00:00:00+00:00,11470.504868435719,45.550636574074076,105738453.0562252,,0.0008970521024746393,#7c40ee,Polygon,10
polygon,2025-08-14T00:00:00+00:00,13581.137311835777,46.74953538359788,145567898.06055242,,0.000869395799521282,#7c40ee,Polygon,10
polygon,2025-08-13T00:00:00+00:00,12580.288471903124,47.468880621693124,107222060.92084192,,0.0008209065592658611,#7c40ee,Polygon,10
polygon,2025-08-12T00:00:00+00:00,10375.610512643027,47.66573247354497,95000712.7153042,,0.0007845436670850766,#7c40ee,Polygon,10
polygon,2025-08-11T00:00:00+00:00,10666.239651285981,47.8530042989418,94452039.22458476,,0.000758425386970363,#7c40ee,Polygon,10
polygon,2025-08-10T00:00:00+00:00,8760.645293016145,47.130228174603175,70240357.58450428,,0.000734179939610274,#7c40ee,Polygon,10
polygon,2025-08-09T00:00:00+00:00,8924.310734017881,46.43929563492063,62765824.55272043,,0.0007167010809946934,#7c40ee,Polygon,10
polygon,2025-08-08T00:00:00+00:00,10374.171984212066,44.991271494709,86617820.94177204,,0.0007168754381287186,#7c40ee,Polygon,10
polygon,2025-08-07T00:00:00+00:00,8888.581012931842,43.73256448412698,111638286.12904154,,0.0007208007400479678,#7c40ee,Polygon,10
polygon,2025-08-06T00:00:00+00:00,8778.352930113797,41.15861607142857,96942714.0407601,,0.0007575749968569946,#7c40ee,Polygon,10
polygon,2025-08-05T00:00:00+00:00,9425.151389023735,38.81210482804233,91170926.05064003,,0.0007898400320997297,#7c40ee,Polygon,10
polygon,2025-08-04T00:00:00+00:00,7723.403370535398,38.32992724867725,77175953.19230242,,0.0008060028052481478,#7c40ee,Polygon,10
polygon,2025-08-03T00:00:00+00:00,6318.389443044965,38.42385747354497,48224529.53364265,,0.0008379162718408527,#7c40ee,Polygon,10
polygon,2025-08-02T00:00:00+00:00,6467.018317483566,38.09243220899471,67778685.01644492,,0.0008653086298458736,#7c40ee,Polygon,10
polygon,2025-08-01T00:00:00+00:00,11974.004671095701,38.207103174603176,120591396.69250767,,0.0008736894714841507,#7c40ee,Polygon,10
polygon,2025-07-31T00:00:00+00:00,8053.778686773094,38.00308201058201,69677561.67639634,,0.0008852139050720694,#7c40ee,Polygon,10
polygon,2025-07-30T00:00:00+00:00,7761.092857219665,39.248121693121696,65398061.09483316,,0.0008792971750286668,#7c40ee,Polygon,10
polygon,2025-07-29T00:00:00+00:00,9937.900741874522,42.16240740740741,80762176.88236402,,0.0008620788228044458,#7c40ee,Polygon,10
polygon,2025-07-28T00:00:00+00:00,9097.590544898501,42.0411326058201,80700957.67652293,,0.0008713505007050371,#7c40ee,Polygon,10
polygon,2025-07-27T00:00:00+00:00,8935.912956140233,42.102146164021164,58821886.93888229,,0.0008742585402854783,#7c40ee,Polygon,10
polygon,2025-07-26T00:00:00+00:00,8333.598368636629,42.5829083994709,44834358.266916096,,0.0008719673469996327,#7c40ee,Polygon,10
polygon,2025-07-25T00:00:00+00:00,10040.790869067027,42.70472552910053,91064293.46603227,,0.0008730802810581638,#7c40ee,Polygon,10
polygon,2025-07-24T00:00:00+00:00,11822.225831907015,43.932314814814816,90983260.63506906,,0.0008671758786740374,#7c40ee,Polygon,10
polygon,2025-07-23T00:00:00+00:00,11126.994240973456,45.20270998677249,102217831.50277123,,0.0008540236336185702,#7c40ee,Polygon,10
polygon,2025-07-22T00:00:00+00:00,11027.756886579948,44.80517195767196,116014656.37747765,,0.0008392322297271673,#7c40ee,Polygon,10
polygon,2025-07-21T00:00:00+00:00,8919.377016660765,45.431798941798945,99983293.59142749,,0.0008134488240626219,#7c40ee,Polygon,10
polygon,2025-07-20T00:00:00+00:00,8737.094043741243,46.07290509259259,75553363.61914116,,0.0007745761164109995,#7c40ee,Polygon,10
polygon,2025-07-19T00:00:00+00:00,7173.9896281998335,45.817574404761906,57883512.38975135,,0.0007472213039834167,#7c40ee,Polygon,10
polygon,2025-07-18T00:00:00+00:00,12166.166826902832,45.47575231481481,128431677.5289087,,0.0007426142249716674,#7c40ee,Polygon,10
polygon,2025-07-17T00:00:00+00:00,13801.330201268158,43.154862764550266,116429901.42171119,,0.0007351924252903442,#7c40ee,Polygon,10
polygon,2025-07-16T00:00:00+00:00,10635.500207183462,41.45512731481482,101368811.55032474,,0.000719675761353896,#7c40ee,Polygon,10
polygon,2025-07-15T00:00:00+00:00,9781.528319489384,41.762473544973545,101933964.48475818,,0.0006977463236689248,#7c40ee,Polygon,10
polygon,2025-07-14T00:00:00+00:00,9737.821168383052,41.0245916005291,88010179.8008046,,0.0006869026142069196,#7c40ee,Polygon,10
polygon,2025-07-13T00:00:00+00:00,6522.063905872256,40.633675595238095,52983906.297337554,,0.0006726446274585261,#7c40ee,Polygon,10
polygon,2025-07-12T00:00:00+00:00,8438.251162505414,41.8931498015873,66602836.84491411,,0.0006313143201414059,#7c40ee,Polygon,10
polygon,2025-07-11T00:00:00+00:00,8093.706297613543,42.62812830687831,105918036.6865356,,0.0005981201268515071,#7c40ee,Polygon,10
polygon,2025-07-10T00:00:00+00:00,9113.776753257862,43.77065145502645,78953083.83632068,,0.0005696871815509114,#7c40ee,Polygon,10
polygon,2025-07-09T00:00:00+00:00,13751.251078762827,44.19783068783069,109555275.6068639,,0.0005652217912919647,#7c40ee,Polygon,10
polygon,2025-07-08T00:00:00+00:00,6514.919759828271,43.02559027777778,67102780.50936507,,0.0005745130609712023,#7c40ee,Polygon,10
polygon,2025-07-07T00:00:00+00:00,7010.949279356156,42.54507605820106,63781546.726133555,,0.0005989441195128455,#7c40ee,Polygon,10
polygon,2025-07-06T00:00:00+00:00,6010.417300854412,42.07797123015873,51407547.318477064,,0.0006233119583968104,#7c40ee,Polygon,10
polygon,2025-07-05T00:00:00+00:00,9007.495784683295,40.56810185185185,39254267.68530613,,0.0006684381356584894,#7c40ee,Polygon,10
polygon,2025-07-04T00:00:00+00:00,6766.829715197694,39.73564484126984,69057948.39543131,,0.0006683446502214525,#7c40ee,Polygon,10
polygon,2025-07-03T00:00:00+00:00,7730.917604952138,39.657604166666665,69524903.8455516,,0.0006551395162236647,#7c40ee,Polygon,10
polygon,2025-07-02T00:00:00+00:00,6708.435554777112,39.48624669312169,84942772.53716917,,0.0006420476466679545,#7c40ee,Polygon,10
polygon,2025-07-01T00:00:00+00:00,7989.059846885109,40.214108796296294,59691175.478884056,,0.0006274657774515428,#7c40ee,Polygon,10
polygon,2025-06-30T00:00:00+00:00,7653.807748889086,40.97613921957672,60337562.52417328,,0.0006074072947493466,#7c40ee,Polygon,10
polygon,2025-06-29T00:00:00+00:00,5822.703994894053,41.717771164021165,41161935.15301741,,0.0005940877422493958,#7c40ee,Polygon,10
polygon,2025-06-28T00:00:00+00:00,5291.715533293864,42.55142857142857,30408062.74491461,,0.0005850749064131639,#7c40ee,Polygon,10
polygon,2025-06-27T00:00:00+00:00,5934.708188001543,43.4464169973545,52257268.75989371,,0.000604044277298469,#7c40ee,Polygon,10
polygon,2025-06-26T00:00:00+00:00,7219.13571281457,44.00832175925926,60662011.921441026,,0.0006280786540735422,#7c40ee,Polygon,10
polygon,2025-06-25T00:00:00+00:00,8073.49339342223,43.70460152116402,67924845.56534065,,0.0006500031670757927,#7c40ee,Polygon,10
polygon,2025-06-24T00:00:00+00:00,8223.943894418402,43.72277612433862,76080529.7867435,,0.0006904272822618338,#7c40ee,Polygon,10
polygon,2025-06-23T00:00:00+00:00,9654.708690874108,43.48005621693122,93919247.18778957,,0.0007127964182950505,#7c40ee,Polygon,10
polygon,2025-06-22T00:00:00+00:00,10217.032331148896,42.52128472222222,82639172.43958057,,0.0007464847630775243,#7c40ee,Polygon,10
polygon,2025-06-21T00:00:00+00:00,9843.57097651617,40.915666335978834,50470014.71273058,,0.0007589041102622337,#7c40ee,Polygon,10
polygon,2025-06-20T00:00:00+00:00,7797.681342538103,39.82950892857143,72269807.75273354,,0.0007816262807652628,#7c40ee,Polygon,10
polygon,2025-06-19T00:00:00+00:00,6273.441968282376,38.76963293650794,45673022.54305691,,0.0008617545207660543,#7c40ee,Polygon,10
polygon,2025-06-18T00:00:00+00:00,11297.493021226288,38.41852843915344,71103978.5144419,,0.0008983285713926305,#7c40ee,Polygon,10
polygon,2025-06-17T00:00:00+00:00,10567.428421907234,37.17829365079365,77238141.52660012,,0.0009361498828491931,#7c40ee,Polygon,10
polygon,2025-06-16T00:00:00+00:00,9452.204127635847,36.42441302910053,76537165.6208971,,0.000962740346685528,#7c40ee,Polygon,10
polygon,2025-06-15T00:00:00+00:00,5686.387433186708,36.1110119047619,37489032.886030346,,0.0009783726609382793,#7c40ee,Polygon,10
polygon,2025-06-14T00:00:00+00:00,6584.331581897258,36.456225198412696,40840945.168695234,,0.0010047482247857033,#7c40ee,Polygon,10
polygon,2025-06-13T00:00:00+00:00,16196.398563237102,36.564631283068785,96317652.12736487,,0.0010109465159193658,#7c40ee,Polygon,10
polygon,2025-06-12T00:00:00+00:00,8273.898034636974,36.45257771164021,77109976.92418863,,0.0009960183227682726,#7c40ee,Polygon,10
polygon,2025-06-11T00:00:00+00:00,9603.857979823264,36.81174437830688,78294682.61611895,,0.0010048950282153942,#7c40ee,Polygon,10
polygon,2025-06-10T00:00:00+00:00,8741.886141535098,36.43393022486772,78195975.38485533,,0.0010066727690629517,#7c40ee,Polygon,10
polygon,2025-06-09T00:00:00+00:00,10531.06899992288,36.393075396825395,70645151.78687079,,0.001033676966886413,#7c40ee,Polygon,10
polygon,2025-06-08T00:00:00+00:00,6270.845650377414,36.27912698412698,33160095.851383872,,0.001029048565213583,#7c40ee,Polygon,10
polygon,2025-06-07T00:00:00+00:00,6789.255108046228,36.29925595238095,35961900.872249566,,0.0010162574601193656,#7c40ee,Polygon,10
polygon,2025-06-06T00:00:00+00:00,11750.788840697433,36.25347222222222,63329153.35135352,,0.0010290358454899677,#7c40ee,Polygon,10
polygon,2025-06-05T00:00:00+00:00,11008.494047777152,36.527180886243386,75797737.13480382,,0.0010350192313286464,#7c40ee,Polygon,10
polygon,2025-06-04T00:00:00+00:00,9064.01009595037,36.160955687830686,86191568.69667736,,0.001030987343500039,#7c40ee,Polygon,10
polygon,2025-06-03T00:00:00+00:00,11312.110460430866,36.28678571428571,76999250.95209482,,0.0010163381029951056,#7c40ee,Polygon,10
polygon,2025-06-02T00:00:00+00:00,7826.076131358389,36.30120205026455,61578267.26210993,,0.0009983485212993312,#7c40ee,Polygon,10
polygon,2025-06-01T00:00:00+00:00,9618.673873964215,36.38033564814815,47996269.63490501,,0.001015561896828967,#7c40ee,Polygon,10
polygon,2025-05-31T00:00:00+00:00,11644.616093554429,36.558048941798944,48206066.79107266,,0.0010182632834092973,#7c40ee,Polygon,10
polygon,2025-05-30T00:00:00+00:00,15221.601332250646,36.504986772486774,69507578.3474872,,0.0010416834374312926,#7c40ee,Polygon,10
polygon,2025-05-29T00:00:00+00:00,11902.850607307664,36.14729332010582,66892792.720456526,,0.001101600897177354,#7c40ee,Polygon,10
polygon,2025-05-28T00:00:00+00:00,9088.235860324505,35.83565806878307,58355940.686423145,,0.00115786745519712,#7c40ee,Polygon,10
polygon,2025-05-27T00:00:00+00:00,9200.049922266531,35.904017857142854,71289027.80091862,,0.0012107597717394016,#7c40ee,Polygon,10
polygon,2025-05-26T00:00:00+00:00,8910.894023019377,35.840930886243385,48328695.588838264,,0.00126424446992053,#7c40ee,Polygon,10
polygon,2025-05-25T00:00:00+00:00,6898.886162822745,35.80788029100529,46383723.68925438,,0.001301250888485809,#7c40ee,Polygon,10
polygon,2025-05-24T00:00:00+00:00,9170.867089387082,35.819690806878306,39699852.73395384,,0.0013549574400868456,#7c40ee,Polygon,10
polygon,2025-05-23T00:00:00+00:00,18750.14194409631,35.83422453703704,93367459.60360056,,0.0013572445172686696,#7c40ee,Polygon,10
polygon,2025-05-22T00:00:00+00:00,11414.585565140342,35.493599537037035,80006246.81333002,,0.0013082078831357113,#7c40ee,Polygon,10
polygon,2025-05-21T00:00:00+00:00,13709.536578726782,35.625252976190474,100165214.78144273,,0.001310498292438487,#7c40ee,Polygon,10
polygon,2025-05-20T00:00:00+00:00,14060.765518813867,35.187585978835976,100215952.26472645,,0.001337887609377447,#7c40ee,Polygon,10
polygon,2025-05-19T00:00:00+00:00,13590.185757645404,35.185329034391536,119573948.07286733,,0.0013451538059470484,#7c40ee,Polygon,10
polygon,2025-05-18T00:00:00+00:00,11233.547523013662,35.054556878306876,77899806.15107794,,0.0014231015757867292,#7c40ee,Polygon,10
polygon,2025-05-17T00:00:00+00:00,9935.01796389641,35.18421626984127,53771974.32431782,,0.0014789767964865695,#7c40ee,Polygon,10
polygon,2025-05-16T00:00:00+00:00,9671.246021316845,35.321193783068786,61264125.07131278,,0.0015322513395891132,#7c40ee,Polygon,10
polygon,2025-05-15T00:00:00+00:00,12233.68743063277,35.49490906084656,74932865.1727267,,0.0016476921162531261,#7c40ee,Polygon,10
polygon,2025-05-14T00:00:00+00:00,12179.9948589718,35.920476190476194,69331195.79342344,,0.0016943979889259366,#7c40ee,Polygon,10
polygon,2025-05-13T00:00:00+00:00,12421.38707212235,36.16804563492064,80535648.70878291,,0.0016108015782231092,#7c40ee,Polygon,10
polygon,2025-05-12T00:00:00+00:00,17387.78107262653,36.129126984126984,94309958.8692709,,0.0015399484621094503,#7c40ee,Polygon,10
polygon,2025-05-11T00:00:00+00:00,14688.314289127704,35.75798941798942,71585077.13306804,,0.0014133741186292425,#7c40ee,Polygon,10
polygon,2025-05-10T00:00:00+00:00,15429.657767551858,34.95334821428571,82328483.07501222,,0.0013154838848358796,#7c40ee,Polygon,10
polygon,2025-05-09T00:00:00+00:00,25164.473889949113,34.15976521164021,94184177.65112238,,0.001236720672440511,#7c40ee,Polygon,10
polygon,2025-05-08T00:00:00+00:00,22776.39782131443,33.504821428571425,89618348.49048442,,0.0010934598312683098,#7c40ee,Polygon,10
polygon,2025-05-07T00:00:00+00:00,7366.319094518232,32.448482142857145,49600780.17476773,,0.0009988020133753406,#7c40ee,Polygon,10
polygon,2025-05-06T00:00:00+00:00,7551.878859655007,32.0220171957672,51814079.746739365,,0.0010318956444681242,#7c40ee,Polygon,10
polygon,2025-05-05T00:00:00+00:00,7304.761080239005,31.545669642857142,53098312.467540264,,0.0010874724519712106,#7c40ee,Polygon,10
polygon,2025-05-04T00:00:00+00:00,6331.583238670181,31.813288690476192,27945704.13401198,,0.0011211824073129185,#7c40ee,Polygon,10
polygon,2025-05-03T00:00:00+00:00,6137.259311699616,32.168525132275136,29053035.594298884,,0.001131649940334172,#7c40ee,Polygon,10
polygon,2025-05-02T00:00:00+00:00,6560.334195739365,32.373811177248676,43216579.85212374,,0.001139000174070178,#7c40ee,Polygon,10
polygon,2025-05-01T00:00:00+00:00,7407.826246057804,33.22626984126984,58630627.21831897,,0.0011349974614007319,#7c40ee,Polygon,10
polygon,2025-04-30T00:00:00+00:00,8913.772343997096,34.093052248677246,61826280.57344737,,0.0011977838689869547,#7c40ee,Polygon,10
polygon,2025-04-29T00:00:00+00:00,10797.858212748162,34.52525132275132,52833932.36428512,,0.0011643483065865517,#7c40ee,Polygon,10
polygon,2025-04-28T00:00:00+00:00,10280.2917590404,34.89863425925926,57558828.48196825,,0.001119699066513067,#7c40ee,Polygon,10
polygon,2025-04-27T00:00:00+00:00,6738.680942185624,34.58866898148148,39592094.714984536,,0.0010635859416941922,#7c40ee,Polygon,10
