Timestamp,Date,Measure,Centrifuge,Backed Finance,Backed Finance (xStocks),Securitize,Ondo,Swarm,STOKR,Figure,WisdomTree,Plume Vaults,Superstate Opening Bell,Remora Markets,Robinhood,st0x,bStocks,Dinari
1773014400000,2026-03-09,Bridged Token Value (Dollar),107551.6399999999,5256253.646847601,242220449.08824763,97307550,536898561.6725276,1274734.9304425183,7708260,25148401.92,23011727.537645526,1881.3989884024963,27929759.452919617,1787076.5352973198,14526813.356976414,56574.8974023492,,7019075.430173035
1773100800000,2026-03-10,Bridged Token Value (Dollar),108489.22999999992,5203836.038862155,246239820.75235054,98206050,550018625.2759765,1289312.3232403737,7708260,40845398.900000006,22975127.494772147,1881.3989884024963,28319691.001183074,1787076.5352973198,14552045.764124421,56387.02219294793,,7006060.383690286
1773187200000,2026-03-11,Bridged Token Value (Dollar),108301.26999999996,5219351.1663801335,249212157.61329156,98026350,546245748.4114393,1293782.843335494,7985420,39287478.72,22971274.455410723,1881.3989884024963,27929290.306518957,1787076.5352973198,14688781.94124216,61720.790819728325,,7029434.001377392
1773273600000,2026-03-12,Bridged Token Value (Dollar),108177.48999999998,5116741.199441134,247039732.73373404,89490600.00000001,519949371.55359244,1281963.5630777793,8099860,37209057.34,22634146.83504972,1881.3989884024963,26046022.12073188,1787076.5352969193,14369914.90556151,60594.78308744869,,7035599.89499619
1773360000000,2026-03-13,Bridged Token Value (Dollar),108177.48999999998,5139150.040319352,246832388.0558987,80595450,511763388.8580213,1270941.6364333075,8099860,36107405.67,22489095.296541855,1881.3989884024963,26234266.3782786,1787076.5352969193,14257566.27381495,61150.618454649295,,6655290.979265337
1773446400000,2026-03-14,Bridged Token Value (Dollar),206518.17999999993,5139150.304410656,246823185.7561753,80595450,511763377.5870889,1274204.6976374271,8099860,36107405.67,22489095.296541855,1881.3989884024963,26234266.3782786,1787076.5352969193,14274713.220023964,61150.6184546493,,6654549.273615398
1773532800000,2026-03-15,Bridged Token Value (Dollar),206518.17999999993,5139150.304410656,246824668.1025841,80595450,511763376.43540704,1274204.6976374276,8099860,36107405.67,22489095.29654186,1881.3989884024963,26234266.3782786,1787076.5352969193,14274713.220023967,61150.6184546493,,6652052.492984938
1773619200000,2026-03-16,Bridged Token Value (Dollar),304608.30176498205,5232280.820584234,255066732.00250462,83740200,526713694.8467964,1297075.4435285267,8585840,36507878.46,22738841.5783127,1881.3989884024963,28942407.544435598,1787076.5352969193,14622290.656780355,68017.50309201558,,6740066.7129389215
1773705600000,2026-03-17,Bridged Token Value (Dollar),307729.9851034187,5330821.386745527,260169689.41563767,83021400,551106806.6575023,1323791.0524117444,9456740,35377682.4,22805511.51363757,1881.3989884024963,30764848.910586,1787076.5352969193,14741993.63669515,71257.2160532982,,6777774.763681695
1773792000000,2026-03-18,Bridged Token Value (Dollar),308534.6395216286,5198399.5496930685,257899522.57883537,72778500,549440790.025128,1307483.7126127752,8774820,21158483.28,22496181.64887846,1881.3989884024963,27738178.23496408,1787076.5352836682,14316037.661425676,80045.9128834379,,6699902.802535182
1773878400000,2026-03-19,Bridged Token Value (Dollar),304226.4864606613,5196603.369778173,255453609.62744915,69454050,548341239.1802077,1282265.4909397918,8772220,20781550.68,22447986.24529212,1881.3989884024963,27538353.4445398,1787076.5352836684,14410474.50903691,94161.70519569222,,6689615.298452409
1773964800000,2026-03-20,Bridged Token Value (Dollar),303364.64508938824,5075435.040242659,252201991.7914565,66309300,524823583.90473956,1258849.5769702378,8772220,21541698.09,22083525.52496336,1881.3989884024963,26047228.497190718,1787076.5352836682,14072881.34893728,93684.33484544563,,6635223.94816966
1774051200000,2026-03-21,Bridged Token Value (Dollar),303364.64508938824,5075434.747691183,252202360.2619176,66309300,524823583.9047395,1244258.8942124583,8772220,21541698.09,22083525.524963357,1881.3989884024963,26047228.497190718,1787076.5352836682,14072660.79187301,93465.89506388563,,6623731.726697968
1774137600000,2026-03-22,Bridged Token Value (Dollar),303364.64508938824,5075434.747691183,252201336.94558653,66309300,524823583.84533095,1244258.8942124583,8791520,21541698.09,22083525.52496336,1881.3989884024963,26047228.497190718,1787076.5352836684,14072659.322549202,93465.89506388563,,6623419.204064057
1774224000000,2026-03-23,Bridged Token Value (Dollar),298861.79219704727,5159837.299814014,259880199.42154258,72958200,593408899.1970456,1255770.3082429755,8501800,20863219.41,22365747.47470122,1881.3989884024963,27134093.505909197,1787076.5352836682,14193125.402332358,86427.95154458194,,6678092.247627875
1774310400000,2026-03-24,Bridged Token Value (Dollar),5302085.575183377,4942441.394172775,249997279.87843263,64692000,562804955.9563121,1246409.9977638847,8691460,20888348.25,22245944.59608686,1881.3989884024963,26550570.112258796,1787076.5352836684,13864300.81884238,104914.1000272763,,6640356.669138668
1774396800000,2026-03-25,Bridged Token Value (Dollar),5300584.686648693,4943280.778584735,253191487.3057801,65500650,567667899.7638547,1242814.2231946178,8654360,21479377.41,22378076.313351296,1881.3989884024963,27101602.447745077,1787076.5352836684,13936880.826273967,97936.41729380863,,6755747.359263393
1774483200000,2026-03-26,Bridged Token Value (Dollar),5829992.350887177,4872557.913617829,246399944.14150745,61547250,549186766.5017272,1224989.971995898,8639560,21978584.740000002,21870993.567110855,1881.3989884024963,25261463.02019836,1787076.5352836684,13373450.240784112,123292.99048319845,,8558903.759692052
1774569600000,2026-03-27,Bridged Token Value (Dollar),5725661.432746498,4698522.1233859435,242872908.78742525,58222800.00000001,535703857.05413973,1174081.110666673,8639560,21331751,21500939.50585918,1881.3989884024963,23973433.032767996,1787076.5352836684,13247474.638599519,129241.85856427306,,8495033.693794273
1774656000000,2026-03-28,Bridged Token Value (Dollar),5725661.432746498,4701072.622983141,242868122.88735625,58222800.00000001,535703856.25987,1150796.126374396,8639560,21331751,21500939.505859185,1881.3989884024963,23973433.032767996,1787076.5352836684,13247114.540225636,129241.85856427308,,8494662.870927956
1774742400000,2026-03-29,Bridged Token Value (Dollar),5725661.432746498,4705497.27018184,242862897.6438765,58222800.00000001,535703856.25986993,1150796.1263743963,8688160,21331751,21500939.50585918,1881.3989884024963,23973433.032767996,1787076.5352836684,13247114.540225634,129241.85856427308,,8494167.06343807
1774828800000,2026-03-30,Bridged Token Value (Dollar),5628838.268066441,4681605.61614027,242308574.6319391,55707000,531069692.5375601,1137338.6525624844,7948660,21126023.2,21457855.30682362,1881.3989884024963,23962039.477323398,1787076.5352836682,13007935.538739547,105328.63999327658,,8464391.057125784
1774915200000,2026-03-31,Bridged Token Value (Dollar),5607334.4572555665,4935599.496487714,253402257.3677214,58402500,561660442.9873416,1156863.5889952495,7836380,23354884.000000004,22127870.10079903,1881.3989884024963,24640221.047062196,1787076.5352836684,13771920.628137821,81873.60422079527,,8591363.529414635
1775001600000,2026-04-01,Bridged Token Value (Dollar),5770538.632379435,4879839.402947343,253462791.41117212,60019800,558243859.2059231,1187814.270115004,7983800,22620097.5,22312883.262281954,1881.3989884024963,24680807.540556118,1787076.5352836684,13817477.441331813,82428.74728343356,,8622899.091710372
1775088000000,2026-04-02,Bridged Token Value (Dollar),5814383.976369782,4872802.362885632,253026246.9320032,60019800,561735418.9889609,1188175.6088285977,7983800,23820527.5,22357223.474523406,1881.3989884024963,23858481.50493264,1787076.5352836684,14297206.93905051,101503.91038128697,,8634714.848953107
1775174400000,2026-04-03,Bridged Token Value (Dollar),5819731.918457259,4873224.303436425,253005171.36893004,54808500,561735417.6856647,1182697.4458480433,7983800,23820527.5,22357223.474523406,1881.3989884024963,23858481.50493264,1787076.5352836682,14424715.146884076,101503.91038128697,,8633742.538229518
1775260800000,2026-04-04,Bridged Token Value (Dollar),5819731.918457259,4886347.790846663,252976564.92332363,54808500,561735417.6856651,1182697.4458480433,7983800,23820527.5,22357223.474523406,1881.3989884024963,23858481.50493264,1787076.5352836682,14424711.332787722,101503.91038128697,,8633218.065889517
1775347200000,2026-04-05,Bridged Token Value (Dollar),5819731.918457259,4886347.790846663,252997008.34156397,54808500,561735417.6856654,1182697.4458480433,7983800,23820527.5,22357223.474523406,1881.3989884024963,23858481.50493264,1787076.5352836684,14424711.332787713,101503.91038128697,,8633157.193572367
1775433600000,2026-04-06,Bridged Token Value (Dollar),5819731.918457259,4906340.235586296,257306487.78023624,54808500,568803320.9009911,1197913.8003923388,7961200,22295074.999999996,22459916.586241726,1881.3989884024963,24472753.30297328,1787076.5352836682,14853730.678883597,92844.88543846768,,8685508.848511958
1775520000000,2026-04-07,Bridged Token Value (Dollar),5847621.110302161,4936341.102278271,259461290.29885766,64792428.84,597474301.125793,1206887.2413826494,8020300,21238992.5,22492573.71323142,1881.3989884024963,23761625.623979878,1787076.5352836684,14713377.34163594,100473.7345528163,,8660456.872983757
1775606400000,2026-04-08,Bridged Token Value (Dollar),5849927.541110704,4936678.88429942,266054323.4684816,65205437.16,587833409.3311117,1225428.8228897634,8173180,23703185.000000004,23067490.978853583,1881.3989884024963,24922908.402644,1787076.5352836684,15390479.252651133,104852.44871557459,,8780952.946194358
1775692800000,2026-04-09,Bridged Token Value (Dollar),5997923.907606354,4982210.366062548,263144712.23668355,75029335.76,587142099.7009935,1243441.8498858497,7978540,22805860,23197896.801492147,1881.3989884024963,25502357.505827397,1787076.5352836684,15487376.98029853,109730.52546632157,,8785338.009480098
1775779200000,2026-04-10,Bridged Token Value (Dollar),5938908.0976563785,4965444.023431723,266271805.44190145,72636650.30000001,595888704.3066444,1246970.047563924,8290900,23523720,23187404.440078337,1881.3989884024963,25123752.562094156,1787076.5351896316,15551440.688484903,118062.56390275949,,8820029.58579802
1775865600000,2026-04-11,Bridged Token Value (Dollar),5938908.0976563785,4975537.79855702,266266876.5578507,74164100.3,595888704.3066447,1248318.9994126763,8290900,23523720,23187404.44007834,1881.3989884024963,25123752.562094156,1787076.5349145988,15551749.519552572,118062.56390275949,,8817439.430086471
1775952000000,2026-04-12,Bridged Token Value (Dollar),5938908.0976563785,5013771.440635904,266261196.63875055,74164100.3,595888703.9382548,1248318.999412676,8281300,23523720,23187404.440078337,1881.3989884024963,25123752.562094156,1787076.5349145988,15551748.156658275,118062.56390275949,,8802801.46940254
1776038400000,2026-04-13,Bridged Token Value (Dollar),6379469.881797624,5049726.098610757,273356178.7539358,73554012.12,623949675.8301252,1267766.2377256406,8393580,24826314.15,23466022.784192786,1881.3989884024963,25795768.207709998,1787076.5349145988,16125838.030261891,107471.76019131675,,8827046.172034921
1776124800000,2026-04-14,Bridged Token Value (Dollar),6268422.178881737,5139239.953814763,281751196.83603674,76509855.9,650815828.2800833,1296523.9491625242,8389980,24274158.150000002,23785356.384041548,1881.3989884024963,25371617.222818717,1787076.5349145988,16493327.794113902,91056.10599059076,,8925050.500049537
1776211200000,2026-04-15,Bridged Token Value (Dollar),7294408.046053095,5273169.681137083,316361271.17926925,79236246.88,659686677.4611349,1342295.336399903,8512220,24588307.9,24019140.835952923,1881.3989884024963,25596158.60533904,1787075.6256710296,17152520.987912096,95676.56951747909,,9005541.019595139
